rentPerMonth,latitude,longitude,propertyType,Date,neighberhood
0.1163,33.587565656320244,-7.623317282052087,MONTHLY,2024-01-25 18:05:52.379793,Belvédère
0.0936,33.58822564208889,-7.622696096244113,MONTHLY,2026-01-14 18:05:52.379793,Belvédère
0.0937,33.58807842026797,-7.623666268660316,MONTHLY,2025-12-30 18:05:52.379793,Belvédère
0.0955,33.58948946233487,-7.624094147713043,MONTHLY,2025-12-15 18:05:52.379793,Belvédère
0.0938,33.58625171071799,-7.622249489486513,MONTHLY,2025-11-30 18:05:52.379793,Belvédère
0.0959,33.58366486204811,-7.625836605816348,MONTHLY,2025-11-15 18:05:52.379793,Belvédère
0.0939,33.58737186059012,-7.624882586272274,MONTHLY,2025-10-31 18:05:52.379793,Belvédère
0.0943,33.58551808666589,-7.623893554859272,MONTHLY,2025-10-16 18:05:52.379793,Belvédère
0.0959,33.586313733773885,-7.623721449639917,MONTHLY,2025-10-01 18:05:52.379793,Belvédère
0.0943,33.589184581404055,-7.6230860446459285,MONTHLY,2025-09-16 18:05:52.379793,Belvédère
0.0933,33.588158250774285,-7.6213745286705965,MONTHLY,2025-09-01 18:05:52.379793,Belvédère
0.0958,33.58692867469276,-7.622049649686212,MONTHLY,2025-08-17 18:05:52.379793,Belvédère
0.0953,33.58736372582651,-7.620361117328658,MONTHLY,2025-08-02 18:05:52.379793,Belvédère
0.0951,33.59076573149928,-7.6211645789508795,MONTHLY,2025-07-18 18:05:52.379793,Belvédère
0.0915,33.58620325572585,-7.626235690299514,MONTHLY,2025-07-03 18:05:52.379793,Belvédère
0.0933,33.58625727574134,-7.621262547949913,MONTHLY,2025-06-18 18:05:52.379793,Belvédère
0.0936,33.589788416509236,-7.624337062352851,MONTHLY,2025-06-03 18:05:52.379793,Belvédère
0.0939,33.58452057960006,-7.620110903849041,MONTHLY,2025-05-19 18:05:52.379793,Belvédère
0.0965,33.58673575024977,-7.625961331557393,MONTHLY,2025-05-04 18:05:52.379793,Belvédère
0.094,33.58746430953633,-7.624269724753283,MONTHLY,2025-04-19 18:05:52.379793,Belvédère
0.0977,33.59065068293126,-7.626497642478958,MONTHLY,2025-04-04 18:05:52.379793,Belvédère
0.0927,33.58791744569041,-7.625143756720146,MONTHLY,2025-03-20 18:05:52.379793,Belvédère
0.0946,33.587021408653435,-7.623079135651596,MONTHLY,2025-03-05 18:05:52.379793,Belvédère
0.0958,33.590614838758846,-7.622207844944063,MONTHLY,2025-02-18 18:05:52.379793,Belvédère
0.0927,33.58728777125331,-7.624168302119602,MONTHLY,2025-02-03 18:05:52.379793,Belvédère
0.0973,33.58838632303561,-7.622194961113512,MONTHLY,2025-01-19 18:05:52.379793,Belvédère
0.0954,33.58692327338619,-7.620495889816884,MONTHLY,2025-01-04 18:05:52.379793,Belvédère
0.0937,33.58892007521135,-7.619815994526035,MONTHLY,2024-12-20 18:05:52.379793,Belvédère
0.0933,33.58767531359539,-7.622166892476742,MONTHLY,2024-12-05 18:05:52.379793,Belvédère
0.093,33.58426203702858,-7.624831995739113,MONTHLY,2024-11-20 18:05:52.379793,Belvédère
0.0945,33.58783773385384,-7.623739242464761,MONTHLY,2024-11-05 18:05:52.379793,Belvédère
0.0973,33.589052351933724,-7.6220946416476805,MONTHLY,2024-10-21 18:05:52.379793,Belvédère
0.094,33.58713966321659,-7.6207968906998875,MONTHLY,2024-10-06 18:05:52.379793,Belvédère
0.0959,33.58881839669806,-7.623607331557826,MONTHLY,2024-09-21 18:05:52.379793,Belvédère
0.0939,33.58414525006585,-7.6219429098124225,MONTHLY,2024-09-06 18:05:52.379793,Belvédère
0.0925,33.58696897926038,-7.623840526109382,MONTHLY,2024-08-22 18:05:52.379793,Belvédère
0.095,33.58933110690099,-7.620292698784239,MONTHLY,2024-08-07 18:05:52.379793,Belvédère
0.0957,33.58547149319015,-7.623044667635437,MONTHLY,2024-07-23 18:05:52.379793,Belvédère
0.0934,33.58569157576853,-7.62203516355055,MONTHLY,2024-07-08 18:05:52.379793,Belvédère
0.0933,33.58609118697522,-7.625139571404158,MONTHLY,2024-06-23 18:05:52.379793,Belvédère
0.0957,33.58627890194766,-7.627432697912052,MONTHLY,2024-06-08 18:05:52.379793,Belvédère
0.0971,33.58902675424329,-7.627030609799274,MONTHLY,2024-05-24 18:05:52.379793,Belvédère
0.0958,33.59004539394704,-7.623372919886033,MONTHLY,2024-05-09 18:05:52.379793,Belvédère
0.095,33.586362567782416,-7.621960521509269,MONTHLY,2024-04-24 18:05:52.379793,Belvédère
0.0963,33.58461781367561,-7.624412324413645,MONTHLY,2024-04-09 18:05:52.379793,Belvédère
0.095,33.58762043705051,-7.622185087407648,MONTHLY,2024-03-25 18:05:52.379793,Belvédère
0.0946,33.58523588145592,-7.621029475858992,MONTHLY,2024-03-10 18:05:52.379793,Belvédère
0.0931,33.58601544725321,-7.6229643741546385,MONTHLY,2024-02-24 18:05:52.379793,Belvédère
0.0956,33.58641625895764,-7.621493848868336,MONTHLY,2024-02-09 18:05:52.379793,Belvédère
0.0967,33.5857543472509,-7.62221685659223,MONTHLY,2024-01-25 18:05:52.379793,Belvédère
0.0983,33.58921819893096,-7.623209544023363,MONTHLY,2026-01-14 18:05:52.379793,Belvédère
0.0972,33.58968549520664,-7.624308891467103,MONTHLY,2025-12-30 18:05:52.379793,Belvédère
0.0989,33.58688315537896,-7.626683131232969,MONTHLY,2025-12-15 18:05:52.379793,Belvédère
0.0997,33.58148429274091,-7.626968256133515,MONTHLY,2025-11-30 18:05:52.379793,Belvédère
0.0988,33.58805414239736,-7.624275159715755,MONTHLY,2025-11-15 18:05:52.379793,Belvédère
0.0983,33.58193713990845,-7.621586049071059,MONTHLY,2025-10-31 18:05:52.379793,Belvédère
0.0984,33.58690871429334,-7.6229583170357245,MONTHLY,2025-10-16 18:05:52.379793,Belvédère
0.0988,33.58694219695301,-7.626748111005463,MONTHLY,2025-10-01 18:05:52.379793,Belvédère
0.1013,33.58940160163886,-7.62556988932391,MONTHLY,2025-09-16 18:05:52.379793,Belvédère
0.0976,33.58652793161969,-7.6208423008669826,MONTHLY,2025-09-01 18:05:52.379793,Belvédère
0.095,33.58600198347114,-7.626521272886675,MONTHLY,2025-08-17 18:05:52.379793,Belvédère
0.0977,33.58605499821383,-7.622840611865235,MONTHLY,2025-08-02 18:05:52.379793,Belvédère
0.0973,33.58549795321722,-7.621760686616474,MONTHLY,2025-07-18 18:05:52.379793,Belvédère
0.0989,33.58810279668556,-7.623353800180982,MONTHLY,2025-07-03 18:05:52.379793,Belvédère
0.0974,33.58676229503596,-7.6219976758598635,MONTHLY,2025-06-18 18:05:52.379793,Belvédère
0.095,33.58778822386075,-7.622381723625331,MONTHLY,2025-06-03 18:05:52.379793,Belvédère
0.0984,33.58670137315626,-7.628132238771865,MONTHLY,2025-05-19 18:05:52.379793,Belvédère
0.0976,33.59057887742216,-7.622974197408864,MONTHLY,2025-05-04 18:05:52.379793,Belvédère
0.0979,33.587033812391184,-7.622290454262744,MONTHLY,2025-04-19 18:05:52.379793,Belvédère
0.0993,33.58654223967369,-7.622150160795213,MONTHLY,2025-04-04 18:05:52.379793,Belvédère
0.1008,33.589012501598866,-7.6183193995682865,MONTHLY,2025-03-20 18:05:52.379793,Belvédère
0.0974,33.59035237901501,-7.624581347279846,MONTHLY,2025-03-05 18:05:52.379793,Belvédère
0.0989,33.58846495305848,-7.624021554383809,MONTHLY,2025-02-18 18:05:52.379793,Belvédère
0.0985,33.58882092220491,-7.624420541796624,MONTHLY,2025-02-03 18:05:52.379793,Belvédère
0.1009,33.58423080675055,-7.619120617114543,MONTHLY,2025-01-19 18:05:52.379793,Belvédère
0.0999,33.58682054884735,-7.623805336422474,MONTHLY,2025-01-04 18:05:52.379793,Belvédère
0.0977,33.58672840871949,-7.623096991723098,MONTHLY,2024-12-20 18:05:52.379793,Belvédère
0.1004,33.59093730820077,-7.6226012401586924,MONTHLY,2024-12-05 18:05:52.379793,Belvédère
0.0973,33.585908547918734,-7.623366181569223,MONTHLY,2024-11-20 18:05:52.379793,Belvédère
0.097,33.58464211719579,-7.618805745575254,MONTHLY,2024-11-05 18:05:52.379793,Belvédère
0.099,33.58533373373264,-7.621366792859285,MONTHLY,2024-10-21 18:05:52.379793,Belvédère
0.0968,33.58480797590426,-7.624606084802129,MONTHLY,2024-10-06 18:05:52.379793,Belvédère
0.101,33.58649423986844,-7.627883413973805,MONTHLY,2024-09-21 18:05:52.379793,Belvédère
0.1004,33.58638723727168,-7.626698816011757,MONTHLY,2024-09-06 18:05:52.379793,Belvédère
0.0982,33.58804200779321,-7.622191901666934,MONTHLY,2024-08-22 18:05:52.379793,Belvédère
0.1013,33.58529446427487,-7.62290655975947,MONTHLY,2024-08-07 18:05:52.379793,Belvédère
0.0976,33.58391561421163,-7.621228945255388,MONTHLY,2024-07-23 18:05:52.379793,Belvédère
0.0994,33.5875673568994,-7.6221464196134825,MONTHLY,2024-07-08 18:05:52.379793,Belvédère
0.0977,33.584988609825366,-7.622924705255661,MONTHLY,2024-06-23 18:05:52.379793,Belvédère
0.1005,33.59021615427091,-7.6214091345863855,MONTHLY,2024-06-08 18:05:52.379793,Belvédère
0.0988,33.587539567858805,-7.622976812281349,MONTHLY,2024-05-24 18:05:52.379793,Belvédère
0.0973,33.587049294756426,-7.625669653635177,MONTHLY,2024-05-09 18:05:52.379793,Belvédère
0.0986,33.590272210221194,-7.621354281554433,MONTHLY,2024-04-24 18:05:52.379793,Belvédère
0.0975,33.58685514186072,-7.62466875262351,MONTHLY,2024-04-09 18:05:52.379793,Belvédère
0.0988,33.589082215633056,-7.621693984123381,MONTHLY,2024-03-25 18:05:52.379793,Belvédère
0.1026,33.58938495480502,-7.622591999237845,MONTHLY,2024-03-10 18:05:52.379793,Belvédère
0.0999,33.58659511365164,-7.6252550084941735,MONTHLY,2024-02-24 18:05:52.379793,Belvédère
0.1008,33.58901798295387,-7.623482108429188,MONTHLY,2024-02-09 18:05:52.379793,Belvédère
0.0993,33.58948187837477,-7.621307297147588,MONTHLY,2024-01-25 18:05:52.379793,Belvédère
0.0085,33.585288536822716,-7.6220824050014535,DAILY,2026-01-14 18:05:52.379793,Belvédère
0.0083,33.59066043681988,-7.624015719163742,DAILY,2025-12-30 18:05:52.379793,Belvédère
0.008,33.58924083246337,-7.62448849212228,DAILY,2025-12-15 18:05:52.379793,Belvédère
0.008,33.58777505591649,-7.6203350112800985,DAILY,2025-11-30 18:05:52.379793,Belvédère
0.0087,33.58585650622117,-7.622742882157262,DAILY,2025-11-15 18:05:52.379793,Belvédère
0.0084,33.590321709823215,-7.623874612452376,DAILY,2025-10-31 18:05:52.379793,Belvédère
0.0085,33.587338496523486,-7.625320434114066,DAILY,2025-10-16 18:05:52.379793,Belvédère
0.0084,33.58664679656227,-7.620246324754363,DAILY,2025-10-01 18:05:52.379793,Belvédère
0.0085,33.586243355104024,-7.623290237126673,DAILY,2025-09-16 18:05:52.379793,Belvédère
0.0084,33.586922172510185,-7.621145140461617,DAILY,2025-09-01 18:05:52.379793,Belvédère
0.011,33.585018594482136,-7.620864080650932,DAILY,2025-08-17 18:05:52.379793,Belvédère
0.0109,33.586894549831534,-7.625947928360753,DAILY,2025-08-02 18:05:52.379793,Belvédère
0.0107,33.58629211503495,-7.621890235389809,DAILY,2025-07-18 18:05:52.379793,Belvédère
0.0109,33.589638151256125,-7.625122375394482,DAILY,2025-07-03 18:05:52.379793,Belvédère
0.0115,33.58879057465381,-7.621571498308202,DAILY,2025-06-18 18:05:52.379793,Belvédère
0.0114,33.587635675263954,-7.620932705644643,DAILY,2025-06-03 18:05:52.379793,Belvédère
0.0085,33.588681637811355,-7.620676786119066,DAILY,2025-05-19 18:05:52.379793,Belvédère
0.0088,33.583976029418864,-7.623827635272109,DAILY,2025-05-04 18:05:52.379793,Belvédère
0.0089,33.58799627245328,-7.623098858080415,DAILY,2025-04-19 18:05:52.379793,Belvédère
0.0087,33.584792610459694,-7.621427042962079,DAILY,2025-04-04 18:05:52.379793,Belvédère
0.0086,33.58717049995259,-7.62335782368424,DAILY,2025-03-20 18:05:52.379793,Belvédère
0.0086,33.586451453719455,-7.623647764481762,DAILY,2025-03-05 18:05:52.379793,Belvédère
0.0091,33.58382694471269,-7.626131937592694,DAILY,2025-02-18 18:05:52.379793,Belvédère
0.0088,33.58456052878735,-7.6270070608388245,DAILY,2025-02-03 18:05:52.379793,Belvédère
0.0088,33.589520138792345,-7.625616071554722,DAILY,2025-01-19 18:05:52.379793,Belvédère
0.0079,33.58456244753363,-7.624399818823535,DAILY,2025-01-04 18:05:52.379793,Belvédère
0.0092,33.58614050582743,-7.621336284592773,DAILY,2024-12-20 18:05:52.379793,Belvédère
0.0087,33.58964484236421,-7.624251961505061,DAILY,2024-12-05 18:05:52.379793,Belvédère
0.0085,33.58656160155845,-7.621924008701862,DAILY,2024-11-20 18:05:52.379793,Belvédère
0.0089,33.59135683241608,-7.6237812572855335,DAILY,2024-11-05 18:05:52.379793,Belvédère
0.0086,33.58873343599042,-7.621776462986103,DAILY,2024-10-21 18:05:52.379793,Belvédère
0.0091,33.58678427794215,-7.623794875817761,DAILY,2024-10-06 18:05:52.379793,Belvédère
0.009,33.587606100847246,-7.621919518911832,DAILY,2024-09-21 18:05:52.379793,Belvédère
0.0085,33.58885419495778,-7.6247301538452685,DAILY,2024-09-06 18:05:52.379793,Belvédère
0.0104,33.58170352565731,-7.6242551433608465,DAILY,2024-08-22 18:05:52.379793,Belvédère
0.011,33.587092832672475,-7.624847836782207,DAILY,2024-08-07 18:05:52.379793,Belvédère
0.0113,33.58727702116604,-7.619612498751571,DAILY,2024-07-23 18:05:52.379793,Belvédère
0.011,33.58737640417685,-7.6193299900894775,DAILY,2024-07-08 18:05:52.379793,Belvédère
0.0105,33.58481021922865,-7.6198012982583725,DAILY,2024-06-23 18:05:52.379793,Belvédère
0.0109,33.58978760470229,-7.621237271136495,DAILY,2024-06-08 18:05:52.379793,Belvédère
0.0091,33.58597695766325,-7.623377269327705,DAILY,2024-05-24 18:05:52.379793,Belvédère
0.0085,33.58662863100775,-7.6261340931456125,DAILY,2024-05-09 18:05:52.379793,Belvédère
0.0086,33.588582150887746,-7.624361036144567,DAILY,2024-04-24 18:05:52.379793,Belvédère
0.0082,33.58672810408389,-7.621430910254851,DAILY,2024-04-09 18:05:52.379793,Belvédère
0.0082,33.59167055557316,-7.625598291883511,DAILY,2024-03-25 18:05:52.379793,Belvédère
0.0083,33.58926816059214,-7.621064936294792,DAILY,2024-03-10 18:05:52.379793,Belvédère
0.0088,33.58562912888112,-7.623991320827837,DAILY,2024-02-24 18:05:52.379793,Belvédère
0.0082,33.58635961396073,-7.622234507370104,DAILY,2024-02-09 18:05:52.379793,Belvédère
0.0082,33.58350362430552,-7.620661560791305,DAILY,2024-01-25 18:05:52.379793,Belvédère
0.0095,33.58751111939797,-7.621285416991754,DAILY,2026-01-14 18:05:52.379793,Belvédère
0.0088,33.58763099361665,-7.621692270990716,DAILY,2025-12-30 18:05:52.379793,Belvédère
0.009,33.588724115181094,-7.623223037793012,DAILY,2025-12-15 18:05:52.379793,Belvédère
0.0107,33.58264552786221,-7.6202617712646505,DAILY,2025-11-30 18:05:52.379793,Belvédère
0.0094,33.58376569657112,-7.62405391028713,DAILY,2025-11-15 18:05:52.379793,Belvédère
0.0097,33.589074933339134,-7.619556071423736,DAILY,2025-10-31 18:05:52.379793,Belvédère
0.0101,33.58506923595859,-7.620739670615468,DAILY,2025-10-16 18:05:52.379793,Belvédère
0.0097,33.58569079395814,-7.623423821186956,DAILY,2025-10-01 18:05:52.379793,Belvédère
0.0093,33.58707418468388,-7.624459315764589,DAILY,2025-09-16 18:05:52.379793,Belvédère
0.0092,33.58795823825557,-7.621742538903481,DAILY,2025-09-01 18:05:52.379793,Belvédère
0.0119,33.58973530260788,-7.623520861172991,DAILY,2025-08-17 18:05:52.379793,Belvédère
0.0118,33.58832097796469,-7.623264851169887,DAILY,2025-08-02 18:05:52.379793,Belvédère
0.012,33.581959123058766,-7.622966585230524,DAILY,2025-07-18 18:05:52.379793,Belvédère
0.0111,33.584558098858004,-7.625670645077511,DAILY,2025-07-03 18:05:52.379793,Belvédère
0.0115,33.585902292280736,-7.623972985231092,DAILY,2025-06-18 18:05:52.379793,Belvédère
0.0123,33.58744477562827,-7.626802148857636,DAILY,2025-06-03 18:05:52.379793,Belvédère
0.0096,33.58763651049317,-7.6236571330325065,DAILY,2025-05-19 18:05:52.379793,Belvédère
0.0095,33.5873806202508,-7.621470800804729,DAILY,2025-05-04 18:05:52.379793,Belvédère
0.009,33.586511365922725,-7.619983327803885,DAILY,2025-04-19 18:05:52.379793,Belvédère
0.0101,33.588701873855555,-7.621926350632089,DAILY,2025-04-04 18:05:52.379793,Belvédère
0.0102,33.59083569600322,-7.623258159976094,DAILY,2025-03-20 18:05:52.379793,Belvédère
0.0092,33.58645941536476,-7.616806608972456,DAILY,2025-03-05 18:05:52.379793,Belvédère
0.009,33.58605892172095,-7.625825382304986,DAILY,2025-02-18 18:05:52.379793,Belvédère
0.0096,33.584594617942216,-7.623217502045668,DAILY,2025-02-03 18:05:52.379793,Belvédère
0.0088,33.588235241330175,-7.620555309487064,DAILY,2025-01-19 18:05:52.379793,Belvédère
0.0094,33.58672973998585,-7.623326814461463,DAILY,2025-01-04 18:05:52.379793,Belvédère
0.0097,33.58692366082607,-7.621463766095139,DAILY,2024-12-20 18:05:52.379793,Belvédère
0.0101,33.58537185755502,-7.623618656985549,DAILY,2024-12-05 18:05:52.379793,Belvédère
0.0099,33.58415666190388,-7.626941442563691,DAILY,2024-11-20 18:05:52.379793,Belvédère
0.0097,33.58799269282214,-7.624444600375908,DAILY,2024-11-05 18:05:52.379793,Belvédère
0.0094,33.58547961535652,-7.624733850478689,DAILY,2024-10-21 18:05:52.379793,Belvédère
0.0099,33.584639003026005,-7.623531045722867,DAILY,2024-10-06 18:05:52.379793,Belvédère
0.0093,33.5840894220482,-7.6212596436505065,DAILY,2024-09-21 18:05:52.379793,Belvédère
0.0094,33.587376880160846,-7.626016151759602,DAILY,2024-09-06 18:05:52.379793,Belvédère
0.0116,33.588512175761394,-7.617825457088309,DAILY,2024-08-22 18:05:52.379793,Belvédère
0.0111,33.58659778440943,-7.622175438803713,DAILY,2024-08-07 18:05:52.379793,Belvédère
0.0117,33.58869904397399,-7.624733465341321,DAILY,2024-07-23 18:05:52.379793,Belvédère
0.0121,33.585955856191006,-7.62056113783409,DAILY,2024-07-08 18:05:52.379793,Belvédère
0.0117,33.58629625240743,-7.621108621925006,DAILY,2024-06-23 18:05:52.379793,Belvédère
0.0115,33.58713750011353,-7.626645068687373,DAILY,2024-06-08 18:05:52.379793,Belvédère
0.0092,33.58776426255179,-7.624981395019073,DAILY,2024-05-24 18:05:52.379793,Belvédère
0.0094,33.5879861728041,-7.624158372282294,DAILY,2024-05-09 18:05:52.379793,Belvédère
0.0099,33.587431325574975,-7.622128633776152,DAILY,2024-04-24 18:05:52.379793,Belvédère
0.0101,33.58763964612523,-7.6199223054190615,DAILY,2024-04-09 18:05:52.379793,Belvédère
0.01,33.58595309514033,-7.620413703849958,DAILY,2024-03-25 18:05:52.379793,Belvédère
0.0097,33.586210640582685,-7.622443228609359,DAILY,2024-03-10 18:05:52.379793,Belvédère
0.0101,33.58791009018849,-7.619355214334897,DAILY,2024-02-24 18:05:52.379793,Belvédère
0.01,33.58804632006681,-7.625052136165483,DAILY,2024-02-09 18:05:52.379793,Belvédère
0.0096,33.5871433282795,-7.621606736997565,DAILY,2024-01-25 18:05:52.379793,Belvédère
0.0099,33.58823362615748,-7.62030242475432,DAILY,2026-01-14 18:05:52.379793,Belvédère
0.0098,33.58887423101597,-7.623406243472545,DAILY,2025-12-30 18:05:52.379793,Belvédère
0.0112,33.58685768793641,-7.622313548562566,DAILY,2025-12-15 18:05:52.379793,Belvédère
0.0108,33.58842822137601,-7.6221057919085515,DAILY,2025-11-30 18:05:52.379793,Belvédère
0.0103,33.586473750946084,-7.623013160906626,DAILY,2025-11-15 18:05:52.379793,Belvédère
0.0112,33.58796865087541,-7.6243151805645795,DAILY,2025-10-31 18:05:52.379793,Belvédère
0.0103,33.58830949443833,-7.623949647568421,DAILY,2025-10-16 18:05:52.379793,Belvédère
0.011,33.58688842754619,-7.620079788187504,DAILY,2025-10-01 18:05:52.379793,Belvédère
0.0104,33.58987752622485,-7.621033047118875,DAILY,2025-09-16 18:05:52.379793,Belvédère
0.0105,33.585243334401774,-7.619144623887019,DAILY,2025-09-01 18:05:52.379793,Belvédère
0.0129,33.58761276560149,-7.622309286278531,DAILY,2025-08-17 18:05:52.379793,Belvédère
0.0134,33.588562686878745,-7.624861141415513,DAILY,2025-08-02 18:05:52.379793,Belvédère
0.0144,33.58535096289307,-7.623287866768032,DAILY,2025-07-18 18:05:52.379793,Belvédère
0.0126,33.5890922262117,-7.619223778242375,DAILY,2025-07-03 18:05:52.379793,Belvédère
0.0144,33.58926944207097,-7.62374228415391,DAILY,2025-06-18 18:05:52.379793,Belvédère
0.0134,33.58635419110807,-7.625426301374601,DAILY,2025-06-03 18:05:52.379793,Belvédère
0.0106,33.588817522960234,-7.624733968041175,DAILY,2025-05-19 18:05:52.379793,Belvédère
0.0097,33.584493993361306,-7.621363564166909,DAILY,2025-05-04 18:05:52.379793,Belvédère
0.01,33.586056015654755,-7.623767243864007,DAILY,2025-04-19 18:05:52.379793,Belvédère
0.0108,33.587469209682126,-7.622199563218323,DAILY,2025-04-04 18:05:52.379793,Belvédère
0.0106,33.58511094108461,-7.621197195819677,DAILY,2025-03-20 18:05:52.379793,Belvédère
0.01,33.588562514382,-7.620711814610917,DAILY,2025-03-05 18:05:52.379793,Belvédère
0.0117,33.585491615762415,-7.624120382361349,DAILY,2025-02-18 18:05:52.379793,Belvédère
0.0107,33.58695747189598,-7.621330753635505,DAILY,2025-02-03 18:05:52.379793,Belvédère
0.0109,33.58629623565172,-7.623196170824793,DAILY,2025-01-19 18:05:52.379793,Belvédère
0.0111,33.58446760818008,-7.623467397627053,DAILY,2025-01-04 18:05:52.379793,Belvédère
0.011,33.584866662524455,-7.630081922292693,DAILY,2024-12-20 18:05:52.379793,Belvédère
0.0113,33.58695905359607,-7.625515133859721,DAILY,2024-12-05 18:05:52.379793,Belvédère
0.0111,33.58658338368606,-7.625069629777149,DAILY,2024-11-20 18:05:52.379793,Belvédère
0.0109,33.587103106364424,-7.624226377628775,DAILY,2024-11-05 18:05:52.379793,Belvédère
0.0104,33.58494772084482,-7.62152889572904,DAILY,2024-10-21 18:05:52.379793,Belvédère
0.0102,33.585404986839045,-7.622797691410601,DAILY,2024-10-06 18:05:52.379793,Belvédère
0.0114,33.58726579997305,-7.62182365350611,DAILY,2024-09-21 18:05:52.379793,Belvédère
0.0108,33.58881287373587,-7.619124874559218,DAILY,2024-09-06 18:05:52.379793,Belvédère
0.0132,33.58702808163602,-7.622652943947731,DAILY,2024-08-22 18:05:52.379793,Belvédère
0.0137,33.587264829953114,-7.624087482220732,DAILY,2024-08-07 18:05:52.379793,Belvédère
0.0134,33.591863344685066,-7.622372232455752,DAILY,2024-07-23 18:05:52.379793,Belvédère
0.0124,33.586210212041216,-7.622973209740559,DAILY,2024-07-08 18:05:52.379793,Belvédère
0.0134,33.586863123262354,-7.6224274659696425,DAILY,2024-06-23 18:05:52.379793,Belvédère
0.0137,33.58751767281214,-7.62109875090966,DAILY,2024-06-08 18:05:52.379793,Belvédère
0.0101,33.58649468556858,-7.622131465461712,DAILY,2024-05-24 18:05:52.379793,Belvédère
0.0109,33.58569540119102,-7.624063789485727,DAILY,2024-05-09 18:05:52.379793,Belvédère
0.0104,33.58895333299046,-7.626704206509049,DAILY,2024-04-24 18:05:52.379793,Belvédère
0.0102,33.587837284634865,-7.621913649620468,DAILY,2024-04-09 18:05:52.379793,Belvédère
0.0101,33.588252879500914,-7.622638990732222,DAILY,2024-03-25 18:05:52.379793,Belvédère
0.011,33.587144906259624,-7.62214905721684,DAILY,2024-03-10 18:05:52.379793,Belvédère
0.011,33.587943820830354,-7.622511868579014,DAILY,2024-02-24 18:05:52.379793,Belvédère
0.0107,33.58684071604359,-7.622539667592841,DAILY,2024-02-09 18:05:52.379793,Belvédère
0.0111,33.590929482003304,-7.621943063390061,DAILY,2024-01-25 18:05:52.379793,Belvédère
0.0108,33.585866047218,-7.6210916709716185,DAILY,2026-01-14 18:05:52.379793,Belvédère
0.0105,33.58405009864058,-7.624995512558214,DAILY,2025-12-30 18:05:52.379793,Belvédère
0.0109,33.58510906332001,-7.6197798477536205,DAILY,2025-12-15 18:05:52.379793,Belvédère
0.0111,33.58966687833207,-7.622750442840645,DAILY,2025-11-30 18:05:52.379793,Belvédère
0.0107,33.58461257629151,-7.621008432979686,DAILY,2025-11-15 18:05:52.379793,Belvédère
0.0108,33.58813461125059,-7.619623376377095,DAILY,2025-10-31 18:05:52.379793,Belvédère
0.0104,33.58674771690025,-7.622346658156916,DAILY,2025-10-16 18:05:52.379793,Belvédère
0.0102,33.58662480235745,-7.622014100379066,DAILY,2025-10-01 18:05:52.379793,Belvédère
0.0105,33.58961797881946,-7.626021849123634,DAILY,2025-09-16 18:05:52.379793,Belvédère
0.0111,33.58832237094963,-7.624137657175114,DAILY,2025-09-01 18:05:52.379793,Belvédère
0.0128,33.58283943476552,-7.624590350024828,DAILY,2025-08-17 18:05:52.379793,Belvédère
0.0139,33.58688782854745,-7.620674038239216,DAILY,2025-08-02 18:05:52.379793,Belvédère
0.013,33.58841421232022,-7.624434997204169,DAILY,2025-07-18 18:05:52.379793,Belvédère
0.0128,33.58678574556566,-7.62432993302264,DAILY,2025-07-03 18:05:52.379793,Belvédère
0.0125,33.58663537059857,-7.622787129167138,DAILY,2025-06-18 18:05:52.379793,Belvédère
0.014,33.588873611354266,-7.620560113601535,DAILY,2025-06-03 18:05:52.379793,Belvédère
0.011,33.5876652255179,-7.625457889812944,DAILY,2025-05-19 18:05:52.379793,Belvédère
0.0107,33.58819358755466,-7.6200851241012595,DAILY,2025-05-04 18:05:52.379793,Belvédère
0.011,33.589480766869215,-7.625063995782731,DAILY,2025-04-19 18:05:52.379793,Belvédère
0.0105,33.58785870142733,-7.6206780946185155,DAILY,2025-04-04 18:05:52.379793,Belvédère
0.0106,33.58683510808171,-7.621625719387994,DAILY,2025-03-20 18:05:52.379793,Belvédère
0.0102,33.59021480909965,-7.624758272186216,DAILY,2025-03-05 18:05:52.379793,Belvédère
0.0098,33.587020134017045,-7.619603082595249,DAILY,2025-02-18 18:05:52.379793,Belvédère
0.0109,33.588502181086014,-7.622917228475386,DAILY,2025-02-03 18:05:52.379793,Belvédère
0.0106,33.58391018126082,-7.627518772515809,DAILY,2025-01-19 18:05:52.379793,Belvédère
0.0108,33.58962509838869,-7.622311732590344,DAILY,2025-01-04 18:05:52.379793,Belvédère
0.0109,33.59016743509128,-7.622342466297118,DAILY,2024-12-20 18:05:52.379793,Belvédère
0.0106,33.585362950388706,-7.618955574874056,DAILY,2024-12-05 18:05:52.379793,Belvédère
0.0109,33.58511279656816,-7.625342335335603,DAILY,2024-11-20 18:05:52.379793,Belvédère
0.0112,33.58492511660719,-7.619292331684996,DAILY,2024-11-05 18:05:52.379793,Belvédère
0.0095,33.589845190395586,-7.622026210377676,DAILY,2024-10-21 18:05:52.379793,Belvédère
0.0107,33.58664908312992,-7.619218540302812,DAILY,2024-10-06 18:05:52.379793,Belvédère
0.011,33.58519359278221,-7.626437819912058,DAILY,2024-09-21 18:05:52.379793,Belvédère
0.0108,33.58699785773293,-7.626039736074751,DAILY,2024-09-06 18:05:52.379793,Belvédère
0.0133,33.585852130733855,-7.622981419863387,DAILY,2024-08-22 18:05:52.379793,Belvédère
